id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
4408,LKPR,large_airport,Václav Havel Airport Prague,50.100874,14.259911,1247,EU,CZ,CZ-PR,Prague,yes,LKPR,PRG,,http://www.prg.aero,https://en.wikipedia.org/wiki/Václav_Havel_Airport_Prague,"Letiště Praha-Ruzyně, Ruzyně International Airport, Letiště Václava Havla Praha"
4409,LKTB,medium_airport,Brno-Tuřany Airport,49.15129852294920,16.694400787353500,778,EU,CZ,CZ-JM,Brno,yes,LKTB,BRQ,,http://www.airport-brno.cz/index.php?id=0&lang=en,https://en.wikipedia.org/wiki/Brno-Tu%C5%99any_Airport,
4427,LMML,large_airport,Malta International Airport,35.857498,14.4775,300,EU,MT,MT-25,Valletta,yes,LMML,MLA,,http://www.maltairport.com/en/home.htm,https://en.wikipedia.org/wiki/Malta_International_Airport,"Luqa Airport,Valletta,Gudja,RAF Luqa"
4430,LOWG,medium_airport,Graz Airport,46.9911,15.4396,1115,EU,AT,AT-6,Feldkirchen bei Graz,yes,LOWG,GRZ,,http://www.flughafen-graz.at/,https://en.wikipedia.org/wiki/Graz_Airport,"Thalerhof Airport, Fliegerhorst Nittner, Nittner Air Base, Christophorus 12"
4431,LOWI,medium_airport,Innsbruck Airport,47.260201,11.344,1907,EU,AT,AT-7,Innsbruck,yes,LOWI,INN,,http://www.innsbruck-airport.com/,https://en.wikipedia.org/wiki/Innsbruck_Airport,Kranebitten Airport
4435,LOWK,medium_airport,Klagenfurt Airport,46.642502,14.3377,1472,EU,AT,AT-2,Klagenfurt am Wörthersee,yes,LOWK,KLU,,http://www.klagenfurt-airport.com/,https://en.wikipedia.org/wiki/Klagenfurt_Airport,"Kärnten Airport, Christophorus 11"
4432,LOWL,medium_airport,Linz-Hörsching Airport / Vogler Air Base,48.2332,14.1875,980,EU,AT,AT-4,Linz,yes,LOWL,LNZ,,http://www.flughafen-linz.at/,https://en.wikipedia.org/wiki/Linz_Airport,"Blue Danube Airport, Vogler Air Base, Fliegerhorst Vogler, Christophorus 10"
4433,LOWS,medium_airport,Salzburg Airport,47.793301,13.0043,1411,EU,AT,AT-5,Salzburg,yes,LOWS,SZG,,http://www.salzburg-airport.com/,https://en.wikipedia.org/wiki/Salzburg_Airport,Christophorus 6
4434,LOWW,large_airport,Vienna International Airport,48.110298,16.5697,600,EU,AT,AT-9,Vienna,yes,LOWW,VIE,,http://www.viennaairport.com/en/,https://en.wikipedia.org/wiki/Vienna_International_Airport,
4439,LPAZ,medium_airport,Santa Maria Airport,36.97140121459960,-25.17060089111330,308,EU,PT,PT-20,Vila do Porto,yes,LPAZ,SMA,,,https://en.wikipedia.org/wiki/Santa_Maria_Airport,
4440,LPBG,medium_airport,Bragança Airport,41.8578,-6.70713,2241,EU,PT,PT-04,Bragança,yes,LPBG,BGC,,,https://en.wikipedia.org/wiki/Bragan%C3%A7a_Airport,
29487,LPCR,small_airport,Corvo Airport,39.671501,-31.1136,,EU,PT,PT-20,Corvo,yes,LPCR,CVU,,,https://en.wikipedia.org/wiki/Corvo_Airport,
4444,LPCS,medium_airport,Cascais Airport,38.724998,-9.35523,325,EU,PT,PT-11,Cascais,yes,LPCS,CAT,,http://aerodromo-cascais.pt/?lang=en,https://en.wikipedia.org/wiki/Cascais_Aerodrome,Tires
4447,LPFL,medium_airport,Flores Airport,39.455299377441400,-31.131399154663100,112,EU,PT,PT-20,Santa Cruz das Flores,yes,LPFL,FLW,,,https://en.wikipedia.org/wiki/Flores_Airport,
4448,LPFR,large_airport,Faro Airport,37.0144004822,-7.96590995789,24,EU,PT,PT-08,Faro,yes,LPFR,FAO,,http://www.ana.pt/en-US/Aeroportos/algarve/Faro/Pages/HomeFaro.aspx,https://en.wikipedia.org/wiki/Faro_Airport_(Portugal),
4449,LPGR,medium_airport,Graciosa Airport,39.092201232910200,-28.029800415039100,86,EU,PT,PT-20,Santa Cruz da Graciosa,yes,LPGR,GRW,,,https://en.wikipedia.org/wiki/Graciosa_Airport,
4450,LPHR,medium_airport,Horta Airport,38.519901275634800,-28.715900421142600,118,EU,PT,PT-20,Horta,yes,LPHR,HOR,,,https://en.wikipedia.org/wiki/Horta_Airport,
4451,LPLA,medium_airport,Lajes Airport,38.761799,-27.090799,180,EU,PT,PT-20,Praia da Vitória,yes,LPLA,TER,,http://aerogarelajes.azores.gov.pt,https://en.wikipedia.org/wiki/Lajes_Field,Terceira Island
4452,LPMA,large_airport,Madeira International Airport Cristiano Ronaldo,32.697899,-16.7745,192,EU,PT,PT-30,Funchal,yes,LPMA,FNC,,http://www.ana.pt/en-US/Aeroportos/Madeira/Funchal/Pages/default.aspx,https://en.wikipedia.org/wiki/Madeira_Airport,"Madeira, Funchal"
4456,LPPD,large_airport,João Paulo II Airport,37.7411994934,-25.6979007721,259,EU,PT,PT-20,Ponta Delgada,yes,LPPD,PDL,,http://www.ana.pt/en-US/Aeroportos/acores/PontaDelgada/Pages/Homepage-PontaDelgada.aspx,https://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_II_Airport,
4457,LPPI,medium_airport,Pico Airport,38.554298,-28.441299,109,EU,PT,PT-20,Pico Island,yes,LPPI,PIX,,,https://en.wikipedia.org/wiki/Pico_Airport,
4458,LPPM,medium_airport,Portimão Airport,37.1493,-8.58396,5,EU,PT,PT-08,Portimão,yes,LPPM,PRM,,,https://en.wikipedia.org/wiki/Portim%C3%A3o_Airport,
4459,LPPR,large_airport,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,228,EU,PT,PT-13,Porto,yes,LPPR,OPO,,http://www.ana.pt/en-US/Aeroportos/porto/Porto/Pages/Homepage-Porto.aspx,https://en.wikipedia.org/wiki/Francisco_S%C3%A1_Carneiro_Airport,
4460,LPPS,medium_airport,Porto Santo Airport,33.0733985901,-16.3500003815,341,EU,PT,PT-30,Vila Baleira,yes,LPPS,PXO,,http://www.anam.pt/Porto-Santo-411.aspx,https://en.wikipedia.org/wiki/Porto_Santo_Airport,
4461,LPPT,large_airport,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,374,EU,PT,PT-11,Lisbon,yes,LPPT,LIS,,http://www.ana.pt/en-US/Aeroportos/lisboa/Lisboa/Pages/HomeLisboa.aspx,https://en.wikipedia.org/wiki/Lisbon_Portela_Airport,Lisboa
4462,LPSJ,medium_airport,São Jorge Airport,38.665501,-28.1758,311,EU,PT,PT-20,Velas,yes,LPSJ,SJZ,,,https://en.wikipedia.org/wiki/S%C3%A3o_Jorge_Airport,
4465,LPVR,medium_airport,Vila Real Airport,41.2743,-7.72047,1805,EU,PT,PT-17,Vila Real,yes,LPVR,VRL,,,https://en.wikipedia.org/wiki/Vila_Real_Airport,
4466,LPVZ,medium_airport,Aerodromo Goncalves Lobato (Viseu Airport),40.725498,-7.88899,2060,EU,PT,PT-18,Viseu,yes,LPVZ,VSE,,,https://en.wikipedia.org/wiki/Viseu_Airport,
4467,LQBK,medium_airport,Banja Luka International Airport,44.94139862060550,17.297500610351600,400,EU,BA,BA-SRP,Banja Luka,yes,LQBK,BNX,,http://www.banjaluka-airport.com/,https://en.wikipedia.org/wiki/Banja_Luka_International_Airport,Mahovljani Airport
4468,LQMO,medium_airport,Mostar International Airport,43.282901763916000,17.84589958190920,156,EU,BA,BA-BIH,Mostar,yes,LQMO,OMO,,http://www.mostar-airport.ba/,https://en.wikipedia.org/wiki/Mostar_International_Airport,
4469,LQSA,medium_airport,Sarajevo International Airport,43.8246,18.331499,1708,EU,BA,BA-BIH,Sarajevo,yes,LQSA,SJJ,,http://www.sarajevo-airport.ba/,https://en.wikipedia.org/wiki/Sarajevo_International_Airport,
4470,LQTZ,medium_airport,Tuzla International Airport,44.458698,18.7248,784,EU,BA,BA-BIH,Dubrave Gornje,yes,LQTZ,TZL,,http://www.tuzla-airport.ba/,https://en.wikipedia.org/wiki/Tuzla_International_Airport,
4471,LRAR,medium_airport,Arad International Airport,46.17660140991210,21.261999130249000,352,EU,RO,RO-AR,Arad,yes,LRAR,ARW,,,https://en.wikipedia.org/wiki/Arad_International_Airport,
4472,LRBC,medium_airport,Bacău Airport,46.52190017700200,26.91029930114750,607,EU,RO,RO-BC,Bacău,yes,LRBC,BCM,,http://www.bacauairport.ro/,https://en.wikipedia.org/wiki/Bac%C4%83u_International_Airport,"Bacau, RoAF 95th Air Base"
4473,LRBM,medium_airport,Maramureș International Airport,47.660598,23.467252,605,EU,RO,RO-MM,Baia Mare,yes,LRBM,BAY,,https://aimm.eu/,https://en.wikipedia.org/wiki/Maramureș_Airport,
4474,LRBS,medium_airport,Bucharest Băneasa Aurel Vlaicu International Airport,44.503201,26.1021,297,EU,RO,RO-B,Bucharest,yes,LRBS,BBU,,http://www.baneasa-airport.ro/,https://en.wikipedia.org/wiki/Aurel_Vlaicu_International_Airport,"BUH, Băneasa, Aurel Vlaicu International, Bucharest City"
4475,LRCK,medium_airport,Mihail Kogălniceanu International Airport,44.36220169067380,28.488300323486300,353,EU,RO,RO-CT,Constanţa,yes,LRCK,CND,,,https://en.wikipedia.org/wiki/Mihail_Kog%C4%83lniceanu_International_Airport,"Mihail Kogalniceanu, RoAF 57th Air Base"
4476,LRCL,medium_airport,Cluj Avram Iancu International Airport,46.787425,23.684292,1039,EU,RO,RO-CJ,Cluj-Napoca,yes,LRCL,CLJ,,http://www.airportcluj.ro/,https://en.wikipedia.org/wiki/Cluj_International_Airport,Someşeni Airport
4479,LRCV,medium_airport,Craiova International Airport,44.3181,23.888599,626,EU,RO,RO-DJ,Craiova,yes,LRCV,CRA,,http://www.aeroportcraiova.ro/,https://en.wikipedia.org/wiki/Craiova_International_Airport,
4480,LRIA,medium_airport,Iaşi Airport,47.180278,27.620833,411,EU,RO,RO-IS,Iaşi,yes,LRIA,IAS,,http://www.aeroport.ro/,https://en.wikipedia.org/wiki/Ia%C5%9Fi_International_Airport,"Iasi, Jassy"
4481,LROD,medium_airport,Oradea International Airport,47.025299072265600,21.90250015258790,465,EU,RO,RO-BH,Oradea,yes,LROD,OMR,,,https://en.wikipedia.org/wiki/Oradea_International_Airport,
4482,LROP,large_airport,Bucharest Henri Coandă International Airport,44.572127,26.103396,314,EU,RO,RO-IF,Otopeni,yes,LROP,OTP,,http://www.bucharestairports.ro/en/,https://en.wikipedia.org/wiki/Henri_Coand%C4%83_International_Airport,"BUH, Otopeni Airport, RoAF 90th Airlift Base"
333670,LROV,medium_airport,Brașov-Ghimbav International Airport,45.70558,25.522871,1740,EU,RO,RO-BV,Brașov (Ghimbav),yes,LRBV,GHV,,https://brasovairport.ro/,https://en.wikipedia.org/wiki/Brașov-Ghimbav_International_Airport,Aeroportul Internațional Brașov-Ghimbav
4483,LRSB,medium_airport,Sibiu International Airport,45.785841,24.086666,1496,EU,RO,RO-SB,Sibiu,yes,LRSB,SBZ,,http://www.sibiuairport.ro/,https://en.wikipedia.org/wiki/Sibiu_International_Airport,
4484,LRSM,medium_airport,Satu Mare Airport,47.70330047607420,22.885700225830100,405,EU,RO,RO-SM,Satu Mare,yes,LRSM,SUJ,,,https://en.wikipedia.org/wiki/Satu_Mare_International_Airport,
4485,LRSV,medium_airport,Suceava Stefan cel Mare Airport,47.6875,26.35409927368160,1375,EU,RO,RO-SV,Suceava,yes,LRSV,SCV,,http://www.aeroportsuceava.ro/index_en.html,https://en.wikipedia.org/wiki/Suceava_Airport,
4487,LRTM,medium_airport,Transilvania Târgu Mureş International Airport,46.46770095825200,24.412500381469700,963,EU,RO,RO-MS,Târgu Mureş,yes,LRTM,TGM,,,https://en.wikipedia.org/wiki/T%C3%A2rgu_Mure%C5%9F_International_Airport,"Vidrasau, Vidrasău"
4488,LRTR,medium_airport,Timişoara Traian Vuia Airport,45.809898376464800,21.337900161743200,348,EU,RO,RO-TM,Timişoara,yes,LRTR,TSR,,http://www.aerotim.ro/,https://en.wikipedia.org/wiki/Traian_Vuia_International_Airport,"RoAF 93rd Air Base, Giarmata Airport, Temesvár, Temeschburg, Temeswar, Temeschwar, Тимишоара, Темишвар, Temišvar, Banat"
4490,LSGG,large_airport,Geneva Cointrin International Airport,46.238098,6.10895,1411,EU,CH,CH-GE,Geneva,yes,LSGG,GVA,,http://www.gva.ch/,https://en.wikipedia.org/wiki/Geneva_Cointrin_International_Airport,
4502,LSZA,medium_airport,Lugano Airport,46.004299,8.91058,915,EU,CH,CH-TI,Agno,yes,LSZA,LUG,,,https://en.wikipedia.org/wiki/Lugano_Airport,
4503,LSZB,medium_airport,Bern Airport,46.912868,7.498512,1671,EU,CH,CH-BE,Bern,yes,LSZB,BRN,,https://www.bernairport.ch/de/,https://en.wikipedia.org/wiki/Bern_Airport,"LSZB, Belp, Bern-Belp, Bern-Belp Regional Airfield, Regionalflugplatz Bern-Belp"
4505,LSZH,large_airport,Zürich Airport,47.458056,8.548056,1417,EU,CH,CH-ZH,Zurich,yes,LSZH,ZRH,,http://www.zurich-airport.com/,https://en.wikipedia.org/wiki/Zurich_Airport,
4506,LSZR,medium_airport,Sankt Gallen Altenrhein Airport,47.485001,9.56077,1306,EU,CH,CH-SG,St. Gallen,yes,LSZR,ACH,,,https://en.wikipedia.org/wiki/St._Gallen-Altenrhein_Airport,
4528,LTBA,large_airport,İstanbul Atatürk Airport,40.971913,28.823714,163,EU,TR,TR-34,"Bakırköy, Istanbul",yes,LTBA,ISL,,http://www.ataturkairport.com/eng/,https://en.wikipedia.org/wiki/Istanbul_Atat%C3%BCrk_Airport,"Ataturk, Yeşilköy, Yesilkoy"
4544,LTBU,medium_airport,Tekirdağ Çorlu Airport,41.13819885253910,27.919099807739300,574,EU,TR,TR-59,Çorlu,yes,LTBU,TEQ,,,https://en.wikipedia.org/wiki/Tekirda%C4%9F_%C3%87orlu_Airport,
317457,LTFM,large_airport,İstanbul Airport,41.261297,28.741951,325,EU,TR,TR-34,"Arnavutköy, Istanbul",yes,LTFM,IST,,http://www.igairport.com/en,https://en.wikipedia.org/wiki/Istanbul_Airport,
4571,LUKK,medium_airport,Chişinău International Airport,46.9277,28.931,399,EU,MD,MD-CU,Chişinău,yes,LUKK,RMO,,http://www.airport.md/,https://en.wikipedia.org/wiki/Chi%C5%9Fin%C4%83u_International_Airport,KIV
4572,LWOH,medium_airport,Ohrid St. Paul the Apostle Airport,41.18,20.7423,2313,EU,MK,MK-003,Ohrid,yes,LWOH,OHD,,http://ohd.airports.com.mk/,https://en.wikipedia.org/wiki/Ohrid_Airport,
4573,LWSK,large_airport,Skopje International Airport,41.958087,21.622581,781,EU,MK,MK-008,Ilinden,yes,LWSK,SKP,,http://skp.airports.com.mk/,https://en.wikipedia.org/wiki/Skopje_Airport,Petrovec
4574,LXGB,medium_airport,Gibraltar Airport,36.151199,-5.34966,12,EU,GI,GI-U-A,Gibraltar,yes,LXGB,GIB,,,https://en.wikipedia.org/wiki/Gibraltar_Airport,
4610,LYBE,large_airport,Belgrade Nikola Tesla Airport,44.818401,20.309099,335,EU,RS,RS-00,Belgrade,yes,LYBE,BEG,,http://www.beg.aero/,https://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport,"Beograd, Surčin Airport"
31872,LYKV,medium_airport,Morava Airport,43.817519,20.586662,686,EU,RS,RS-18,Kraljevo,yes,LYKV,KVO,,,https://en.wikipedia.org/wiki/Morava_Airport,Lađevci Airport
4612,LYNI,medium_airport,Niš Constantine the Great Airport,43.337009,21.85451,648,EU,RS,RS-20,Niš,yes,LYNI,INI,,,https://en.wikipedia.org/wiki/Ni%C5%A1_Constantine_the_Great_Airport,Aerodrom Konstantin Veliki Niš
4613,LYPG,large_airport,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,141,EU,ME,ME-16,Podgorica,yes,LYPG,TGD,,http://www.montenegroairports.com/?menu=2,https://en.wikipedia.org/wiki/Podgorica_Airport,"Podgorica Airbase, Golubovci Airbase, Аеродром Подгорица, Aerodrom Podgorica"
4615,LYTV,medium_airport,Tivat Airport,42.404701232910200,18.72330093383790,20,EU,ME,ME-19,Tivat,yes,LYTV,TIV,,http://www.montenegroairports.com/?menu=3,https://en.wikipedia.org/wiki/Tivat_Airport,"Аеродром Тиват, Aerodrom Tivat, Zračna luka Tivat"
4617,LZIB,large_airport,M. R. Štefánik Airport,48.1702,17.2127,436,EU,SK,SK-BL,Bratislava,yes,LZIB,BTS,,,https://en.wikipedia.org/wiki/M._R._%C5%A0tef%C3%A1nik_Airport,
4618,LZKZ,medium_airport,Košice Airport,48.66310119628910,21.241100311279300,755,EU,SK,SK-KI,Košice,yes,LZKZ,KSC,,,https://en.wikipedia.org/wiki/Ko%C5%A1ice_International_Airport,
4621,LZSL,medium_airport,Sliač Airport,48.63779830932620,19.13409996032720,1043,EU,SK,SK-BC,Sliač,yes,LZSL,SLD,,http://www.airportsliac.sk/home-engle.html,https://en.wikipedia.org/wiki/Slia%C4%8D_Airport,
4623,LZTT,medium_airport,Poprad-Tatry Airport,49.073601,20.2411,2356,EU,SK,SK-PV,Poprad,yes,LZTT,TAT,,,https://en.wikipedia.org/wiki/Poprad-Tatry_Airport,
6437,UATG,medium_airport,Atyrau International Airport,47.122559,51.819321,-72,EU,KZ,KZ-ATY,Atyrau,yes,UATG,GUW,,,https://en.wikipedia.org/wiki/Atyrau_Airport,
6467,UKBB,large_airport,Boryspil International Airport,50.345001,30.894699,427,EU,UA,UA-32,Boryspil,yes,UKBB,KBP,,https://kbp.aero/en/,https://en.wikipedia.org/wiki/Boryspil_International_Airport,"Borispol, Міжнародний аеропорт ""Бориспіль"", Kyiv"
6469,UKCM,medium_airport,Mariupol International Airport,47.07609939575200,37.44960021972660,251,EU,UA,UA-14,Mariupol,yes,UKCM,MPW,,http://www.maraero.com/,https://en.wikipedia.org/wiki/Mariupol_International_Airport,"Міжнародний аеропорт ""Маріуполь"""
6471,UKDD,medium_airport,Dnipro International Airport,48.357201,35.100601,481,EU,UA,UA-12,Dnipro,yes,UKDD,DNK,,,https://en.wikipedia.org/wiki/Dnipro_International_Airport,"Dnipropetrovsk, Міжнародний аеропорт «Дніпро»"
6472,UKDE,medium_airport,Zaporizhzhia International Airport,47.867000579834000,35.31570053100590,373,EU,UA,UA-23,Zaporizhia,yes,UKDE,OZH,,,https://en.wikipedia.org/wiki/Zaporizhia_International_Airport,"Zaporozhye Airport, Міжнародний аеропорт Запоріжжя, Аэропорт Запорожье"
6473,UKDR,medium_airport,Kryvyi Rih International Airport,48.04330062866210,33.209999084472700,408,EU,UA,UA-12,Kryvyi Rih,yes,UKDR,KWG,,,https://en.wikipedia.org/wiki/Kryvyi_Rih_International_Airport,"Lozuvatka International Airport, Міжнародний аеропорт ""Кривий Ріг"""
6474,UKFF,medium_airport,Simferopol International Airport,45.0522,33.975101,639,EU,UA,UA-43,Simferopol,yes,UKFF,SIP,URFF,https://new.sipaero.ru/,https://en.wikipedia.org/wiki/Simferopol_International_Airport,
6476,UKHH,medium_airport,Kharkiv International Airport,49.924801,36.290001,508,EU,UA,UA-63,Kharkiv,yes,UKHH,HRK,,http://www.airport.kharkov.ua/,https://en.wikipedia.org/wiki/Kharkiv_International_Airport,"Osnova International Airport, Міжнародний аеропорт ""Харків"""
6478,UKKK,medium_airport,Ihor Sikorsky Kyiv International Airport (Zhuliany),50.40194,30.45194,587,EU,UA,UA-30,Kyiv,yes,UKKK,IEV,,https://iev.aero/,https://en.wikipedia.org/wiki/Kyiv_International_Airport_(Zhuliany),"Міжнародний аеропорт ""Київ"", Kiev"
6480,UKLI,medium_airport,Ivano-Frankivsk International Airport,48.88420104980470,24.686100006103500,919,EU,UA,UA-26,Ivano-Frankivsk,yes,UKLI,IFO,,http://www.aeroportifua.ifrastudio.com/index.php?area=2,https://en.wikipedia.org/wiki/Ivano-Frankivsk_International_Airport,Міжнародний аеропорт Івано-Франківськ
6481,UKLL,large_airport,Lviv International Airport,49.8125,23.9561,1071,EU,UA,UA-46,Lviv,yes,UKLL,LWO,,http://www.airport.lviv.ua/index.php?id=home&L=1,https://en.wikipedia.org/wiki/Lviv_International_Airport,"Міжнародний аеропорт ""Львів"""
6482,UKLN,medium_airport,Chernivtsi International Airport,48.259300231933600,25.98080062866210,826,EU,UA,UA-77,Chernivtsi,yes,UKLN,CWC,,,https://en.wikipedia.org/wiki/Chernivtsi_International_Airport,
6483,UKLR,medium_airport,Rivne International Airport,50.60710144042970,26.141599655151400,755,EU,UA,UA-19,Rivne,yes,UKLR,RWN,,http://www.aeroport.rv.ua/,https://en.wikipedia.org/wiki/Rivne_International_Airport,"Міжнародний аеропорт ""Рівне"""
6485,UKLU,medium_airport,Uzhhorod International Airport,48.634300231933600,22.263399124145500,383,EU,UA,UA-21,Uzhhorod,yes,UKLU,UDJ,,,https://en.wikipedia.org/wiki/Uzhhorod_International_Airport,"Міжнародний аеропорт ""Ужгород"""
32534,UKOH,medium_airport,Kherson International Airport,46.6758,32.506401,148,EU,UA,UA-65,Kherson,yes,UKOH,KHE,,http://airport.kherson.ua/,https://en.wikipedia.org/wiki/Kherson_International_Airport,
6486,UKON,medium_airport,Mykolaiv International Airport,47.057899,31.9198,184,EU,UA,UA-48,Nikolayev,yes,UKON,NLV,,http://www.airport.nikolaev.ua/,https://en.wikipedia.org/wiki/Mykolaiv_Airport,"Nikolayev Airport, Nikolaev Airport, Аэропорт Николаев"
6487,UKOO,medium_airport,Odessa International Airport,46.4268,30.6765,172,EU,UA,UA-51,Odessa,yes,UKOO,ODS,,http://www.airport.od.ua/,https://en.wikipedia.org/wiki/Odessa_International_Airport,"Odesa Central, Міжнародний аеропорт Одеса"
6495,UMBB,medium_airport,Brest Airport,52.108299,23.8981,468,EU,BY,BY-BR,Brest,yes,UMBB,BQT,,,https://en.wikipedia.org/wiki/Brest_Airport,Аэропорт Брест
6496,UMGG,medium_airport,Gomel Airport,52.527000427246100,31.016700744628900,472,EU,BY,BY-HO,Gomel,yes,UMGG,GME,,http://www.gomelavia.com/,https://en.wikipedia.org/wiki/Gomel_Airport,
6499,UMMG,medium_airport,Hrodna Airport,53.60200119018560,24.053800582885700,443,EU,BY,BY-HR,Hrodna,yes,UMMG,GNA,,,https://en.wikipedia.org/wiki/Hrodna_Airport,"Grodno Airport, Гро́дна"
6501,UMMS,large_airport,Minsk National Airport,53.888071,28.039964,670,EU,BY,BY-MI,Minsk,yes,UMMS,MSQ,,http://airport.by/en,https://en.wikipedia.org/wiki/Minsk_National_Airport,"Нацыянальны аэрапорт, Minsk 2 Airport"
6502,UMOO,medium_airport,Mogilev Airport,53.954898834228500,30.09510040283200,637,EU,BY,BY-MA,Mogilev,yes,UMOO,MVQ,,,https://en.wikipedia.org/wiki/Mogilev_Airport,
